region_id;parent_id;regionname;cityname;code;stat;timezone;active;lat;lon;en_regionname;en_cityname;es_regionname;es_cityname;de_regionname;de_cityname;it_regionname;it_cityname;fr_regionname;fr_cityname
3142;21;;Средняя Ахтуба;;0.000000;Europe/Volgograd;0;48.713673;44.860496;Srednyaya Akhtuba;;Srednyya Akhtuba;;Srednjaja Achtuba;;Srednyaya Akhtuba;;Srednia Akhtouba;
444;60;;Среднечешский край;;0.000026;Europe/Prague;1;0;0;Central Bohemian Region;;;;;;;;;
3256;32;;Среднеуральск;;0.000000;Asia/Yekaterinburg;0;56.991085;60.472593;Sredneuralsk;;Sredneuralsk;;Sredneuralsk;;Sredneural'sk;;Sredneouralsk;
2441;146;;Среднеколымск;;0.000000;Asia/Srednekolymsk;0;67.461052;153.694789;Srednekolymsk;;Srednekolimsk;;Srednekolymsk;;Srednekolymsk;;Srednekolymsk;
4745;280;;Сребное;;0.000000;Europe/Kiev;0;50.665000;32.923000;Sribne;;Sribne;;Sribne;;Sribne;;Sribne;
306;200;Иллинойс;Спрингфилд;IL;0.000007;America/Chicago;1;39.80169;-89.64368;Springfield;Illinois;Springfield;Illinois;Springfield;Illinois;Springfield;Illinois;Springfield;Illinois
4872;298;;Спокан;;0.000000;America/Los_Angeles;0;47.658790;-117.425000;Spokane;;Spokane;;Spokane;;Spokane;;Spokane;
2266;115;;Сплит;;0.000000;Europe/Zagreb;0;43.505450;16.448945;Split;;Split;;Split;;Splalato;;Split;
2571;123;;Спирово;;0.000000;Europe/Moscow;0;57.420652;34.994545;Spirovo;;Spirovo;;Spirowo;;Spirovo;;Spirovo;
3649;79;;Спасское;;0.000000;Europe/Moscow;0;55.858179;45.691765;Spasskoye;;Spasskoye;;Spasskoje;;Spasskoye;;Spasskoïe;
3915;105;;Спасск-Рязанский;;0.000000;Europe/Moscow;0;54.406928;40.381085;Spassk-Ryazansky;;Spask-Riazanski;;Spassk-Rjasanski;;Spassk-Rjazansk;;Spassk-Ryazanski;
548;18;;Спасск-Дальний;;0.000000;Asia/Vladivostok;0;44.587316;132.814715;Spassk-Dalny;;Spassk-Dalny;;Spassk-Dalni;;Spassk-Dal'nij;;Spassk-Dalni;
3791;96;;Спасск;;0.000000;Europe/Moscow;0;53.922009;43.180969;Spassk;;Spassk;;Spassk;;Spassk;;Spassk;
3914;105;;Спас-Клепики;;0.000000;Europe/Moscow;0;55.136882;40.173000;Spas-Klepiki;;Spas-Klépiki;;Spas-Klepiki;;Spas-Klepiki;;Spas-Klepiki;
3399;44;;Спас-Деменск;;0.000000;Europe/Moscow;0;54.410218;34.023523;Spas-Demensk;;Spas-Demensk;;Spas-Demensk;;Spas-Demensk;;Spas-Demensk;
59;53;;Сочи;;0.000904;Europe/Moscow;1;43.463098;39.901612;Sochi;;Sochi;;Sotschi;;Soči;;Sotchi;
5493;84;;Сохаг;;0.000000;Africa/Cairo;0;26.538320;31.685693;Sohag;;Suhag;;Sohag;;Sohag;;Sohag;
1205;237;;София;;0.000000;Europe/Sofia;0;42.687574;23.321875;Sofia;;Sofia;;Sofia;;Sofia;;Sofia;
4295;259;;Софиевка;;0.000000;Europe/Zaporozhye;0;48.079000;33.893000;Sofiyivka;;Sofiyivka;;Sofijiwka-Park;;Sofiïvka;;Sofiyivka;
988;11;;Сосьва;;0.000000;Asia/Yekaterinburg;0;63.646657;62.089490;Sosva;;Sosva;;Soswa;;Sos'va;;Sosva;
926;117;;Сосногорск;;0.000000;Europe/Moscow;0;63.562902;53.982467;Sosnogorsk;;Sosnogorsk;;Sosnogorsk;;Sosnogorsk;;Sosnogorsk;
903;107;;Сосновый Бор;;0.000000;Europe/Moscow;0;59.905122;29.089193;Sosnovy Bor;;Sosnovyy Bor;;Sosnowy Bor;;Sosnovyj Bor;;Sosnovy Bor;
3648;79;;Сосновское;;0.000000;Europe/Moscow;0;55.803819;43.165259;Sosnovskoye;;Sosnovskoye;;Sosnowskoje;;Sosnovskoye;;Sosnovskoïe;
3522;54;;Сосновоборск;;0.000000;Asia/Krasnoyarsk;0;56.124155;93.341487;Sosnovoborsk;;Sosnovoborsk;;Sosnowoborsk;;Sosnovoborsk;;Sosnovoborsk;
3790;96;;Сосновоборск;;0.000000;Europe/Moscow;0;53.289130;46.250458;Sosnovoborsk;;Sosnovoborsk;;Sosnowoborsk;;Sosnovoborsk;;Sosnovoborsk;
2659;129;;Сосново-Озерское;;0.000000;Asia/Irkutsk;0;52.532301;111.552121;Sosnovo-Ozerskoye;;Sosnovo-Ozerskoye;;Sosnowo-Oserskoje;;Sosnovo-Ozerskoye;;Sosnovo-Ozerskoïe;
4805;107;;Сосново;;0.000000;Europe/Moscow;0;60.556612;30.252530;Sosnovo;;Sosnovo;;Sosnowo;;Sosnovo;;Sosnovo;
2524;120;;Сосновка;;0.000000;Europe/Moscow;0;53.232441;41.367907;Sosnovka;;Sosnovka;;Sosnowka;;Sosnovka;;Sosnovka;
3460;22;;Сосновка;;0.000000;Europe/Kirov;0;56.256264;51.285837;Sosnovka;;Sosnovka;;Sosnowka;;Sosnovka;;Sosnovka;
5261;37;;Сосновец;;0.000000;Europe/Warsaw;0;50.274090;19.135159;Sosnowiec;;Sosnowiec;;Sosnowiec;;Sosnowiec;;Sosnowiec;
4744;280;;Сосница;;0.000000;Europe/Kiev;0;51.521000;32.491000;Sosnitsa;;Sosnitsa;;Sosnyzja;;Sosnitsa;;Sosnitsa;
3732;93;;Сосково;;0.000000;Europe/Moscow;0;52.747866;35.382774;Soskovo;;Soskovo;;Soskowo;;Soskovo;;Soskovo;
3398;44;;Сосенский;;0.000000;Europe/Moscow;0;54.053899;35.962619;Sosensky;;Sosenskiy;;Sossenski;;Sosenskij;;Sossenski;
849;170;;Сортавала;;0.000000;Europe/Moscow;0;61.715860;30.699760;Sortavala;;Sortavala;;Sortawala;;Sortavala;;Sortavala;
2906;148;;Сорск;;0.000000;Asia/Krasnoyarsk;0;53.992876;90.244407;Sorsk;;Sorsk;;Sorsk;;Sorsk;;Sorsk;
1499;45;;Сорренто;;0.000000;Europe/Rome;0;40.624493;14.390497;Sorrento;;Sorrento;;Sorrento;;Sorrento;;Sorrente;
821;94;;Сорочинск;;0.000000;Asia/Yekaterinburg;0;52.422934;53.156585;Sorochinsk;;Soróchinsk;;Sorotschinsk;;Soročinsk;;Sorotchinsk;
1553;119;;Соронг;;0.000000;Asia/Jayapura;0;-0.888168;131.272641;Sorong;;Sorong;;Sorong;;Sorong;;Sorong;
1846;191;Сорокский район;Сороки;;0.000020;Europe/Chisinau;1;48.150700;28.282460;Soroca;Soroca District;Soroca;Distrito de Soroca;Soroca;;Soroca;;Soroca;
1204;237;;Сопот;;0.000000;Europe/Sofia;0;42.660203;24.735051;Sopot;;Sopot;;Sopot;;Sopot;;Sopot;
1954;37;;Сопот;;0.000000;Europe/Warsaw;0;54.451217;18.561941;Sopot;;Sopot;;Sopot;;Sopot;;Sopot;
2570;123;;Сонково;;0.000000;Europe/Moscow;0;57.780350;37.168244;Sonkovo;;Sonkovo;;Sonkowo;;Sonkovo;;Sonkovo;
2206;89;;Сомосомо;;0.000000;Pacific/Fiji;0;-16.767000;-179.967000;Somosomo;;Somosomo;;Somosomo;;Somosomo;;Somosomo;
1353;84;;Сома-Бэй;;0.000000;Africa/Cairo;0;26.854000;33.994000;Soma Bay;;Soma Bay;;Soma Bay;;Soma Bay;;Soma Bay;
3071;14;;Сольцы;;0.000000;Europe/Moscow;0;58.122195;30.316989;Soltsy;;Soltsy;;Solzy;;Sol'cy;;Soltsy;
1109;209;;Сольдеу;;0.000000;Europe/Andorra;0;42.583000;1.667000;Soldeu;;Soldeu;;Soldeu;;Soldeu;;Soldeu;
2923;3;;Сольвычегодск;;0.000000;Europe/Moscow;0;61.330836;46.920806;Solvychegodsk;;Solvychegodsk;;Solwytschegodsk;;Sol'vyčegodsk;;Solvytchegodsk;
820;94;;Соль-Илецк;;0.000000;Asia/Yekaterinburg;0;51.167917;55.012060;Sol-Iletsk;;Sol-Iletsk;;Sol-Ilezk;;Sol'-Ileck;;Sol-Iletsk;
2974;7;;Солтон;;0.000000;Asia/Barnaul;0;52.842321;86.478743;Solton;;Solton;;Solton;;Solton;;Solton;
341;200;Юта;Солт-Лейк-Сити;UT;0.000013;America/Denver;1;40.77045;-111.88895;Salt Lake City;Utah;Salt Lake City;Utah;Salt Lake City;Utah;Salt Lake City;Utah;Salt Lake City;Utah
4673;276;;Солоницевка;;0.000000;Europe/Zaporozhye;0;49.996000;36.035000;Solonytsivka;;Solonytsivka;;Solonytsivka;;Solonytsivka;;Solonytsivka;
2973;7;;Солонешное;;0.000000;Asia/Barnaul;0;51.653410;84.325715;Soloneshnoye;;Soloneshnoye;;Sowetskoje;;Soloneshnoye;;Solonechnoïe;
3563;57;;Солнцево;;0.000000;Europe/Moscow;0;51.416697;36.755838;Solntsevo;;Solntsevo;;Solnzewo;;Solncevo;;Solntsevo;
1203;237;;Солнечный Берег;;0.000000;Europe/Sofia;0;42.370000;27.720000;Sunny Beach;;Sunny Beach;;Sonnenstrand;;Sunny Beach;;Slantchev Briag;
2569;123;;Солнечный;;0.000000;Europe/Moscow;0;57.656396;34.460337;Solnechny;;Solnechny;;Solnetschny;;Solnečnyj;;Solnechny;
2768;135;;Солнечный;;0.000000;Asia/Vladivostok;0;50.708076;136.623157;Solnechny;;Solnechny;;Solnetschny;;Solnečnyj;;Solnechny;
3521;54;;Солнечный;;0.000000;Asia/Krasnoyarsk;0;55.283355;89.829221;Solnechny;;Solnechny;;Solnetschny;;Solnečnyj;;Solnechny;
776;70;;Солнечногорск;;0.000000;Europe/Moscow;0;56.181278;36.987549;Solnechnogorsk;;Solnechnogorsk;;Solnetschnogorsk;;Solnečnogorsk;;Solnetchnogorsk;
838;97;;Соликамск;;0.000000;Asia/Yekaterinburg;0;59.667580;56.749306;Solikamsk;;Solikamsk;;Solikamsk;;Solikamsk;;Solikamsk;
5051;285;;Солигорск;;0.000000;Europe/Minsk;0;52.786071;27.527250;Salihorsk;;Salihorsk;;Salihorsk;;Salihorsk;;Salihorsk;
3485;52;;Солигалич;;0.000000;Europe/Moscow;0;59.077045;42.286183;Soligalich;;Soligálich;;Soligalitsch;;Soligalič;;Soligalitch;
4294;259;;Соленое;;0.000000;Europe/Zaporozhye;0;48.199000;34.863000;Solone;;Solone;;Solone;;Solone;;Solone;
4330;260;;Соледар;;0.000000;Europe/Zaporozhye;0;48.683000;38.100000;Soledar;;Soledar;;Soledar;;Soledar;;Soledar;
5217;34;;Сокулук;;0.000000;Asia/Bishkek;0;42.846111;74.221687;Sokuluk;;Sokuluk;;Sokuluk;;Sokuluk;;Sokuluk;
3647;79;;Сокольское;;0.000000;Europe/Moscow;0;57.141438;43.162521;Sokolskoye;;Sokolskoye;;Sokolski;;Sokolskoye;;Sokolskoïe;
3160;23;;Сокол;;0.000000;Europe/Moscow;0;59.465349;40.110309;Sokol;;Sokol;;Sokol;;Sokol;;Sokol;
4757;281;;Сокиряны;;0.000000;Europe/Uzhgorod;0;48.450000;27.416000;Sokyriany;;Sokyryany;;Sokyrjany;;Sokyrjany;;Sokyriany;
4520;268;;Сокаль;;0.000000;Europe/Uzhgorod;0;50.483000;24.283000;Sokal;;Sokal;;Sokal;;Sokal';;Sokal;
2972;7;;Советское;;0.000000;Asia/Barnaul;0;52.280151;85.426886;Sovetskoye;;Sovetskoye;;Sowetski;;Sovetskoye;;Sovetskoïe;
987;11;;Советский;;0.000000;Asia/Yekaterinburg;0;61.369974;63.559176;Sovetsky;;Sovetsky;;Sowetski;;Sovetskij;;Sovetski;
2537;41;;Советский;;0.000000;Europe/Moscow;0;56.755284;48.473197;Sovetsky;;Sovetskiy;;Sowetski;;Sovetskiy;;Sovetski;
4469;256;;Советский;;0.000000;Europe/Simferopol;0;45.344108;34.953970;Sovetsky;;Sovetskiy;;Sowetski;;Sovetskiy;;Sovetski;
979;135;;Советская Гавань;;0.000000;Asia/Vladivostok;0;48.961551;140.286193;Sovetskaya Gavan;;Sovetskaya Gavan;;Sowetskaja Gawan;;Sovetskaja Gavan';;Sovietskaïa Gavan;
3893;104;;Советская;;0.000000;Europe/Moscow;0;49.010390;42.122106;Sovetskaya;;Sovetskaya;;Sowetski;;Sovetskaja;;Sovetskaïa;
656;43;;Советск;;0.000000;Europe/Kaliningrad;0;55.072432;21.882624;Sovetsk;;Sovetsk;;Sowetsk;;Sovetsk;;Sovetsk;
4770;22;;Советск;;0.000000;Europe/Kirov;0;57.585216;48.955939;Sovetsk;;Sovetsk;;Sowetsk;;Sovetsk;;Sovetsk;
4800;127;;Советск;;0.000000;Europe/Moscow;0;53.932359;37.625168;Sovetsk;;Sovetsk;;Sowetsk;;Sovetsk;;Sovetsk;
853;98;;Соболево;;0.000000;Asia/Kamchatka;0;54.300121;155.943389;Sobolevo;;Sobolevo;;Sobolewo;;Sobolevo;;Sobolevo;
3113;20;;Собинка;;0.000000;Europe/Moscow;0;55.989137;40.021085;Sobinka;;Sobinka;;Sobinka;;Sobinka;;Sobinka;
4405;264;;Снятын;;0.000000;Europe/Uzhgorod;0;48.450000;25.566000;Snyatyn;;Sniatyn;;Snjatyn;;Snjatyn;;Sniatyn;
4329;260;;Снежное;;0.000000;Europe/Zaporozhye;0;48.028000;38.765000;Snizhne;;Snizhné;;Snischne;;Snizhne;;Snijne;
796;71;;Снежногорск;;0.000000;Europe/Moscow;0;69.193016;33.243321;Snezhnogorsk;;Snezhnogorsk;;Sneschnogorsk;;Snežnogorsk;;Snejnogorsk;
1003;141;;Снежинск;;0.000000;Asia/Yekaterinburg;0;56.084165;60.743192;Snezhinsk;;Snezhinsk;;Sneschinsk;;Snežinsk;;Snejinsk;
4543;269;;Снегиревка;;0.000000;Europe/Zaporozhye;0;47.076000;32.792000;Snihurivka;;Snihurivka;;Snihuriwka;;Snihurivka;;Snihourivka;
5034;289;;Сморгонь;;0.000000;Europe/Minsk;0;54.483611;26.400000;Smarhon;;Smarhon;;Smarhon;;Smarhon';;Smarhon;
3079;18;;Смоляниново;;0.000000;Asia/Vladivostok;0;43.290093;132.458658;Smolyaninovo;;Smolyaninovo;;Smoljaninowo;;Smolyaninovo;;Smolyaninovo;
2971;7;;Смоленское;;0.000000;Asia/Barnaul;0;52.301908;85.086269;Smolenskoye;;Smolenskaya;;Smolenskoje;;Smolenskoye;;Smolenskoïe;
112;188;Смоленская область;Смоленск;;0.001371;Europe/Moscow;1;54.785293;32.046966;Smolensk;Smolensk Oblast;Smolensk;Óblast de Smolensk;Smolensk;Oblast Smolensk;Smolensk;Oblast' di Smolensk;Smolensk;Oblast de Smolensk
5050;285;;Смолевичи;;0.000000;Europe/Minsk;0;54.022778;28.071944;Smalyavichy;;Smaliavichy;;Smalyavichy;;Smaljavičy;;Smaliavitchy;
1035;145;;Смирных;;0.000000;Asia/Sakhalin;0;49.746337;142.842008;Smirnykh;;Smirnykh;;Smirnych;;Smirnykh;;Smirnykh;
4173;370;;Смирново;;0.000000;Asia/Almaty;0;54.499928;69.410294;Smirnovo;;Smirnovo;;Smirnovo;;Smirnovo;;Smirnovo;
3012;2;;Смидович;;0.000000;Asia/Vladivostok;0;48.593603;133.815820;Smidovich;;Smidovich;;Smidowitsch;;Smidovič;;Smidovich;
4722;279;;Смела;;0.000000;Europe/Kiev;0;49.204246;31.897804;Smila;;Smila;;Smila;;Smila;;Smila;
636;40;;Слюдянка;;0.000000;Asia/Irkutsk;0;51.658593;103.677720;Slyudyanka;;Sliudianka;;Sljudjanka;;Sljudjanka;;Slioudianka;
5049;285;;Слуцк;;0.000000;Europe/Minsk;0;53.015393;27.540819;Slutsk;;Slutsk;;Sluzk;;Sluck;;Sloutsk;
5033;289;;Слоним;;0.000000;Europe/Minsk;0;53.086107;25.323784;Slonim;;Slonim;;Slonim;;Slonim;;Slonim;
3459;22;;Слободской;;0.000000;Europe/Kirov;0;58.740053;50.173561;Slobodskoy;;Slobodskoy;;Slobodskoi;;Slobodskoj;;Slobodskoï;
1202;237;;Сливен;;0.000000;Europe/Sofia;0;42.685785;26.319457;Sliven;;Sliven;;Sliwen;;Sliven;;Sliven;
5411;50;;Слау;;0.000000;Europe/London;0;51.509490;-0.595580;Slough;;Slough;;Slough;;Slough;;Slough;
3964;107;;Сланцы;;0.000000;Europe/Moscow;0;59.117795;28.093985;Slantsy;;Slántsy;;Slanzy;;Slancy;;Slantsy;
955;128;;Сладково;;0.000000;Asia/Yekaterinburg;0;55.523656;70.320753;Saldkovo;;Saldkovo;;Sladkowo;;Saldkovo;;Saldkovo;
694;53;;Славянск-на-Кубани;;0.000000;Europe/Moscow;0;45.254295;38.113906;Slavyansk-na-Kubani;;Slaviansk-na-Kubani;;Slawjansk-na-Kubani;;Slavjansk-na-Kubani;;Slaviansk-na-Koubani;
4328;260;;Славянск;;0.000000;Europe/Zaporozhye;0;48.853000;37.605000;Slovyansk;;Sloviansk;;Slowjansk;;"Slov""jans'k";;Slovyansk;
4496;267;;Славяносербск;;0.000000;Europe/Zaporozhye;0;48.696000;38.981000;Slovianoserbsk;;Slovianoserbsk;;Slowjanoserbsk;;Slovianoserbsk;;Slovianoserbsk;
3076;18;;Славянка;;0.000000;Asia/Vladivostok;0;42.863763;131.393623;Slavyanka;;Slavyanka;;Slawjanka;;Slavjanka;;Slavianka;
4706;278;;Славута;;0.000000;Europe/Kiev;0;50.296960;26.861450;Slavuta;;Slavuta;;Slawuta;;Slavuta;;Slavouta;
2180;268;;Славское;;0.000000;Europe/Uzhgorod;0;48.834000;23.446000;Slavske;;Slavske;;Slawske;;Slavske;;Slavsko;
3381;43;;Славск;;0.000000;Europe/Kaliningrad;0;55.041625;21.673547;Slavsk;;Slavsk;;Slawsk;;Slavsk;;Slavsk;
530;7;;Славгород;;0.000000;Asia/Barnaul;0;52.996804;78.651673;Slawharad;;Slavgorod;;Slawgorod;;Slavgorod;;Slavgorod;
5064;290;;Славгород;;0.000000;Europe/Minsk;0;53.445278;30.996389;Slawharad;;Slawharad;;Slauharad;;Slaŭharad;;Slawharad;
5364;27;;Скуодас;;0.000000;Europe/Vilnius;1;56.266860;21.538980;Skuodas;;Skuodas;;Skuodas;;Skuodas;;Skuodas;
4868;295;;Скотсдейл;;0.000000;America/Phoenix;0;33.509060;-111.898150;Scottsdale;;Scottsdale;;Scottsdale;;Scottsdale;;Scottsdale;
1806;158;;Скопье;;0.000000;Europe/Skopje;0;41.984200;21.447078;Skopje;;Skopie;;Skopje;;Skopje;;Skopje;
3913;105;;Скопин;;0.000000;Europe/Moscow;0;53.823779;39.560001;Skopin;;Skopin;;Skopin;;Skopin;;Skopine;
4519;268;;Сколо;;0.000000;Europe/Uzhgorod;0;49.038000;23.514000;Skole;;Skole;;Skole;;Skole;;Skole;
538;10;;Сковородино;;0.000000;Asia/Yakutsk;0;53.979703;123.942819;Skovorodino;;Skovorodinó;;Skoworodino;;Skovorodino;;Skovorodino;
4430;265;;Сквира;;0.000000;Europe/Kiev;0;49.743510;29.666380;Skvyra;;Skvira;;Skwyra;;Skvyra;;Skvyra;
1249;50;;Скапа;;0.000000;Europe/London;0;58.967000;-2.983000;Scapa;;Scapa;;Scapa;;Scapa;;Scapa;
4692;277;;Скадовск;;0.000000;Europe/Zaporozhye;0;46.116000;32.916000;Skadovsk;;Skadovsk;;Skadowsk;;Skadovsk;;Skadovsk;
2062;298;;Сиэтл;;0.000059;America/Los_Angeles;1;47.606250;-122.330690;Seattle;;Seattle;;Seattle;;Seattle;;Seattle;
1683;248;;Сифэнджэнь;;0.000000;Asia/Chongqing;0;35.733000;107.633000;Xifengzhen;;Xifengzhen;;Xifengzhen;;Xifengzhen;;Xifengzhen;
1871;160;;Ситуэ;;0.000000;Asia/Rangoon;0;20.133000;92.883000;Sittwe;;Sittwe;;Sittwe;;Sittwe;;Sittwe;
4913;325;;Сиракьюс;;0.000000;America/New_York;0;43.048270;-76.147580;Syracuse;;Syracuse;;Syracuse;;Syracuse;;Syracuse;
1498;45;;Сиракузы;;0.000000;Europe/Rome;0;37.066133;15.280724;Syracuse;;Siracusa;;Syrakus;;Siracusa;;Syracuse;
1818;166;;Сипадан;;0.000000;Asia/Kuching;0;4.240000;118.643000;Sipadan;;Sipadan;;Sipadan;;Sipadan;;Sipadan;
1967;36;;Синтра;;0.000000;Europe/Lisbon;0;38.803760;-9.393930;Sintra;;Sintra;;Sintra;;Sintra;;Sintra;
1552;119;;Синтанг;;0.000000;Asia/Pontianak;0;0.117000;111.533000;Sintang;;Sintang;;Sintang;;Sintang;;Sintang;
2141;76;;Синоп;;0.000000;Europe/Istanbul;0;42.024528;35.159786;Sinop;;Sinope;;Sinop;;Sinope;;Sinop;
1682;248;;Синин;;0.000000;Asia/Chongqing;0;36.650103;101.702166;Sining;;Xining;;Xining;;Xining;;Xining;
4293;259;;Синельниково;;0.000000;Europe/Zaporozhye;0;48.322000;35.521000;Synelnykove;;Synélnykove;;Synelnykowe;;Synelnykove;;Synelnykove;
4779;62;;Синегорье;;0.000000;Asia/Magadan;0;62.095404;150.506965;Sinegorye;;Sinegorye;;Sinegorje;;Sinegor'e;;Sinegorye;
1551;119;;Сингараджа;;0.000000;Asia/Makassar;0;-8.117000;115.100000;Singaraja;;Singaraja;;Singaraja;;Singaraja;;Singaraja;
1998;193;;Сингапур;;0.000000;Asia/Singapore;0;1.320487;103.846432;Singapore;;Singapur;;Singapur;;Singapore;;Singapour;
1979;186;;Синая;;0.000000;Europe/Bucharest;0;45.350000;25.550000;Sinaia;;Sinaia;;Sinaia;;Sinaia;;Sinaia;
1681;248;;Синань;;0.000000;Asia/Chongqing;0;27.950000;108.250000;Xian;;Xian;;Xian;;Xi'an;;Xi'an;
256;468;;Симферополь;;0.005337;Europe/Simferopol;1;44.945211;34.109670;Simferopol;Autonomous Republic of Crimea;Simferópol;República Autónoma de Crimea;Simferopol;Autonome Republik Krim;Sinferopoli;Repubblica autonoma di Crimea;Simferopol;République autonome de Crimée
4849;308;;Сими-Вэлли;;0.000000;America/Los_Angeles;0;34.269500;-118.781000;Simi Valley;;Simi Valley;;Simi Valley;;Simi Valley;;Simi Valley;
2839;141;;Сим;;0.000000;Asia/Yekaterinburg;0;55.001021;57.704454;Sim;;Sim;;Sim;;Sim;;Sim;
1136;222;;Силхет;;0.000000;Asia/Dhaka;0;24.876707;91.878252;Sylhet;;Sylhet;;Sylhet;;Sylhet;;Sylhet;
2335;5224;;Силламяэ;;0.000000;Europe/Tallinn;0;59.397126;27.747946;Sillamae;;Sillamäe;;Sillamäe;;Sillamäe;;Sillamae;
2140;76;;Силифке;;0.000000;Europe/Istanbul;0;36.351780;33.930427;Silifke;;Silifke;;Silifke;;Silifke;;Silifke;
1201;237;;Силистра;;0.000000;Europe/Sofia;0;44.113485;27.260925;Silistra;;Silistra;;Silistra;;Silistra;;Silistra;
2258;47;;Силао;;0.000000;Indian/Reunion;0;-21.117000;55.467000;Silao;;Silao;;Silao;;Silao;;Silao;
5303;76;;Сиирт;;0.000000;Europe/Istanbul;0;37.862558;41.893136;Siirt;;Siirt;;Siirt;;Siirt;;Siirt;
1754;139;;Сиенкхуанг;;0.000000;Asia/Vientiane;0;19.467000;103.133000;Sienkhuang;;Sienkhuang;;Xieng Khouang;;Sienkhuang;;Sienkhuang;
1497;45;;Сиена;;0.000000;Europe/Rome;0;43.302200;11.332840;Siena;;Siena;;Siena;;Siena;;Sienne;
1605;240;;Сием-Рип;;0.000000;Asia/Phnom_Penh;0;13.339839;103.882468;Siem Reap;;Siem Riep;;Siem Reap;;Siem Reap;;Siem Reap;
1079;217;;Сидней;;0.000000;Australia/Sydney;0;-33.918734;151.209851;Sydney;;Sídney;;Sydney;;Sydney;;Sydney;
2139;76;;Сиде;;0.000000;Europe/Istanbul;0;36.750000;31.510000;Side;;Side;;Side;;Side;;Side;
4864;292;;Сидар-Рапидс;;0.000000;America/Chicago;0;41.983380;-91.662050;Cedar Rapids;;Cedar Rapids;;Cedar Rapids;;Cedar Rapids;;Cedar Rapids;
3306;39;;Сигаево;;0.000000;Europe/Samara;0;56.421761;53.781283;Sigayevo;;Sigayevo;;Sigajewo;;Sigayevo;;Sigaïevo;
5302;76;;Сиверек;;0.000000;Europe/Istanbul;0;37.752684;39.329416;Siverek;;Siverek;;Siverek;;Siverek;;Siverek;
5301;76;;Сивас;;0.000000;Europe/Istanbul;0;39.704077;36.993728;Sivas;;Sivas;;Sivas;;Sivas;;Sivas;
3811;97;;Сива;;0.000000;Asia/Yekaterinburg;0;58.383657;54.367150;Siva;;Siva;;Siwa;;Siva;;Siva;
1817;166;;Сибу;;0.000000;Asia/Kuching;0;2.283237;111.841605;Sibu;;Sibu;;Sibu;;Sibu;;Sibu;
1550;119;;Сиболга;;0.000000;Asia/Jakarta;0;1.550000;98.883000;Sibolga;;Sibolga;;Sibolga;;Sibolga;;Sibolga;
2970;7;;Сибирский;;0.000000;Asia/Barnaul;0;53.557224;83.838678;Sibirsky;;Sibirskiy;;Sibirski;;Sibirskiy;;Sibirski;
974;134;;Сибай;;0.000000;Asia/Yekaterinburg;0;52.707363;58.671573;Sibay;;Sibay;;Sibai;;Sibaj;;Sibaï;
1680;248;;Сиань;;0.000000;Asia/Chongqing;0;34.300000;108.933000;Xian;;Xian;;Xian;;Xi'an;;Xi'an;
1604;240;;Сиануквиль;;0.000000;Asia/Phnom_Penh;0;10.633000;103.483000;Sihanoukville;;Sihanoukville;;Sihanoukville;;Sihanoukville;;Sihanoukville;
3646;79;;Сеченово;;0.000000;Europe/Moscow;0;55.228621;45.893846;Sechenovo;;Sechenovo;;Setschenowo;;Sechenovo;;Setchenovo;
1463;55;;Сеута;;0.000000;Africa/Ceuta;0;35.894093;-5.318384;Ceuta;;Ceuta;;Ceuta;;Ceuta;;Ceuta;
2346;68;;Сеул;;0.000000;Asia/Seoul;0;37.510033;126.917848;Seoul;;Seúl;;Seoul;;Seul;;Séoul;
1496;45;;Сестриере;;0.000000;Europe/Rome;0;44.950000;6.883000;Sestriere;;Sestriere;;Sestriere;;Sestriere;;Sestrières;
3026;10;;Серышево;;0.000000;Asia/Yakutsk;0;51.095063;128.373675;Seryshevo;;Seryshevo;;Seryschewo;;Seryševo;;Serichevo;
3963;107;;Сертолово;;0.000000;Europe/Moscow;0;60.143809;30.205306;Sertolovo;;Sértolovo;;Sertolowo;;Sertolovo;;Sertolovo;
775;70;;Серпухов;;0.000000;Europe/Moscow;0;54.917035;37.420632;Serpukhov;;Sérpujov;;Serpuchow;;Serpuchov;;Serpoukhov;
603;32;;Серов;;0.000000;Asia/Yekaterinburg;0;59.613492;60.596601;Serov;;Serov;;Serow;;Serov;;Serov;
2542;41;;Сернур;;0.000000;Europe/Moscow;0;56.932597;49.153910;Sernur;;Sernur;;Sernur;;Sernur;;Sernur;
3213;9;;Серноводск;;0.000000;Europe/Moscow;0;43.320961;45.158136;Sernovodsk;;Sernovodsk;;Sernowodsk;;Sernovodsk;;Sernovodsk;
774;70;;Середниково;;0.000000;Europe/Moscow;0;55.932695;37.225381;Serednikovo;;Serednikovo;;Serednikowo;;Serednikovo;;Serednikovo;
4624;274;;Середина Буда;;0.000000;Europe/Kiev;0;52.183000;34.036000;Seredyna-Buda;;Seredina-Buda;;Seredyna-Buda;;Seredyna-Buda;;Seredyna-Bouda;
773;70;;Серебряные Пруды;;0.000000;Europe/Moscow;0;54.464269;38.716431;Serebryanye Prudy;;Serébrianye Prudý;;Serebrjanyje Prudy;;Serebrjanye Prudy;;Serebryanye Prudy;
3789;96;;Сердобск;;0.000000;Europe/Moscow;0;52.462745;44.211343;Serdobsk;;Serdobsk;;Serdobsk;;Serdobsk;;Serdobsk;
